ID.PRO,NOT,VOL,FOL,DIA,MES,AÑO,LUGAR,ESCRIBANO,TIPO
1V11AF315R,1,11A,315R-315V,1,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF316R,1,11A,316R,1,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF316V,1,11A,316V,2,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF317R,1,11A,317R,3,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF317V,1,11A,317V,4,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF318R,1,11A,318R-318V,3,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF319R,1,11A,319R,4,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF319V,1,11A,319V-320R,8,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF320V,1,11A,320V,9,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF321R,1,11A,321R,10,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF321V,1,11A,321V,11,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF322R,1,11A,322R-323R,11,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF323V,1,11A,323V-324R,11,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF324V,1,11A,324V-325R,11,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF325V,1,11A,325V,13,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF326R,1,11A,326R,13,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF326V,1,11A,326V-327R,13,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF327V,1,11A,327V,15,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF328R,1,11A,328R,17,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF328V,1,11A,328V,20,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF329R,1,11A,329R,24,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF329V,1,11A,329V-330R,26,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF330V,1,11A,330V,26,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF331R,1,11A,331R,29,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF331V,1,11A,331V,29,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF332R,1,11A,332R,29,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF332V,1,11A,332V-333R,29,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,DONACION
1V11AF333V,1,11A,333V,29,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF334R,1,11A,334R,29,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF335R,1,11A,335R-336R,25,4,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF336R,1,11A,336R-336V,1,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF337R,1,11A,337R-338V,2,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF339R,1,11A,339R,4,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF339V,1,11A,339V,7,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF340R,1,11A,340R-340V,6,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE PAGO
1V11AF341R,1,11A,341R,8,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF341V,1,11A,341V,9,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF342R,1,11A,342R-342V,9,5,1585,SANTA FE,PEDRO NU�EZ DEL AGUILA,OBLIGACION
1V11AF343R,1,11A,343R-343V,11,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF344R,1,11A,344R-344V,13,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF345R,1,11A,345R-345V,13,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF346R,1,11A,346R-346V,13,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF347R,1,11A,347R,13,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF347V,1,11A,347V-348V,13,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF349R,1,11A,349R-350R,14,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF350V,1,11A,350V,15,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF351R,1,11A,351R,16,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF351V,1,11A,351V,16,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF352R,1,11A,352R-352V,16,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF353R,1,11A,353R-353V,16,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF354R,1,11A,354R-354V,16,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF355R,1,11A,355R,16,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF355V,1,11A,355V-356R,17,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF356V,1,11A,356V,18,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF357R,1,11A,357R,18,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF357V,1,11A,357V,18,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF358R,1,11A,358R-358V,18,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF359R,1,11A,359R,18,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF359V,1,11A,359V,20,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF360R,1,11A,360R,20,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF360V,1,11A,360V,20,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF361R,1,11A,361R,21,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF361V,1,11A,361V-362R,21,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF363R,1,11A,363R-363V,25,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF364R,1,11A,364R-365R,25,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF365V,1,11A,365V-366V,25,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF367R,1,11A,367R,25,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF367V,1,11A,367V,26,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF368R,1,11A,368R,27,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF368V,1,11A,368V,27,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF369R,1,11A,369R-369V,28,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF370R,1,11A,370r,29,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF370V,1,11A,370V-371R,29,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF371V,1,11A,371V-372R,29,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF372V,1,11A,372V,29,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF373R,1,11A,373R,29,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF373V,1,11A,373V,31,5,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF374R,1,11A,374R,4,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF374V,1,11A,374V,4,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF375R,1,11A,375R-375V,6,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,FIANZA
1V11AF376R,1,11A,376R,11,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF376V,1,11A,376V,14,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF377R,1,11A,377R-379V,16,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,TESTAMENTO
1V11AF380R,1,11A,380R,15,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF380V,1,11A,380V,15,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF381R,1,11A,381R-382R,17,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF382V,1,11A,382V,17,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF383R,1,11A,383R,17,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF384R,1,11A,384R,17,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF384V,1,11A,384V,19,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF385R,1,11A,385R-385V,20,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF386R,1,11A,386R,22,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF386V,1,11A,386V,22,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF387R,1,11A,387R-388R,22,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF388V,1,11A,388V,23,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF389R,1,11A,389R,27,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF389V,1,11A,389V,1,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V11AF390R,1,11A,390R-391V,26,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF392R,1,11A,392R-393V,26,6,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF394R,1,11A,394R-395R,1,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,DONACION
1V11AF395V,1,11A,395V-396R,2,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF396V,1,11A,396V,2,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF397R,1,11A,397R-397V,4,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF398R,1,11A,398R,4,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF398V,1,11A,398V,6,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF399R,1,11A,399R,8,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF399V,1,11A,399V,8,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF400R,1,11A,400R,8,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF400V,1,11A,400V,9,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF401R,1,11A,401R,11,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF401V,1,11A,401V,11,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF402R,1,11A,402R-403R,11,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CODICILIO
1V11AF403V,1,11A,403V-404R,11,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF404V,1,11A,404V-405R,15,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF405V,1,11A,405V-406R,16,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF406V,1,11A,406V,17,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF407R,1,11A,407R,17,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE PAGO
1V11AF407V,1,11A,407V,17,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF408R,1,11A,408R,18,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF408V,1,11A,408V,18,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF409R,1,11A,409R-409V,18,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF410R,1,11A,410R-411R,19,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,CARTA DE TRUEQUE 
1V11AF411V,1,11A,411V,20,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF412R,1,11A,412R-421R,23,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,FUNDACION DE CAPELLANIA
1V11AF422R,1,11A,422R,23,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF422V,1,11A,422V,23,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF423R,1,11A,423R-424V,27,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF425R,1,11A,425R,27,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF425V,1,11A,425V,29,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF426R,1,11A,426R-427V,31,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF428R,1,11A,428R-428V,29,7,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF429R,1,11A,429R,9,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF429V,1,11A,429V,9,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF430R,1,11A,430R,10,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF430V,1,11A,430V-431R,14,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF431V,1,11A,431V,14,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF432R,1,11A,432R,16,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF432V,1,11A,432V-433R,16,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF433V,1,11A,433V,17,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF434R,1,11A,434R-434V,19,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF435R,1,11A,435R-435V,20,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V11AF436R,1,11A,436R,21,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF436V,1,11A,436V,21,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF437R,1,11A,437R,22,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF438R,1,11A,438R,21,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF438V,1,11A,438V,22,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF439R,1,11A,439R,23,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF439V,1,11A,439V,23,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF440R,1,11A,440R,23,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF440V,1,11A,440V,28,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF441R,1,11A,441R-441V,28,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF442R,1,11A,442R,29,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V11AF442V,1,11A,442V,29,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF443R,1,11A,443R,30,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF443V,1,11A,443V,30,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF444R,1,11A,444R,30,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF444V,1,11A,44V-446V,31,8,1585,SANTA FE,LUIS LOPEZ CARVAJAL,DONACION
1V11AF447R,1,11A,447R,2,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF447V,1,11A,447V,2,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF448R,1,11A,448R,2,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF448V,1,11A,448V,2,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF449R,1,11A,449R-449V,6,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF450R,1,11A,450R,12,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF450V,1,11A,450V,12,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF451R,1,11A,451R,12,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF451V,1,11A,451V,16,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF452R,1,11A,452R,16,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF452V,1,11A,452V,17,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF453R,1,11A,453R,19,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V11AF453V,1,11A,453V,19,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF454R,1,11A,454R-455V,17,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF456R,1,11A,456R-457V,23,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF458R,1,11A,458R-459V,23,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF460R,1,11A,460R,24,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V11AF460V,1,11A,460V,24,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF461R,1,11A,461R,24,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF461V,1,11A,461V,26,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF462R,1,11A,462R,26,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF462V,1,11A,462V,26,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V11AF463R,1,11A,463R,26,9,1585,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1581,,,,,,,,,
1V12F1R,1,12,1R-3R,3,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,TESTAMENTO
1V12F4R,1,12,4R-4V,8,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F5R,1,12,5R-5V,8,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F6R,1,12,6R,9,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F6V,1,12,6V,9,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F7R,1,12,7R-7V,9,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F8R,1,12,8R-8V,11,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F9R,1,12,9R-12V,17,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F14R,1,12,14R,10,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F14V,1,12,14V,10,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F15R,1,12,15R,14,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F15V,1,12,15V,16,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F16R,1,12,16R,17,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F16V,1,12,16V,17,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F17R,1,12,17R,18,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F17V,1,12,17V-18R,23,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F18V,1,12,18V-19R,24,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F19V,1,12,19V,25,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F20R,1,12,20R-20V,13,12,1580,SANTA FE DE ANTIOQUIA,PEDRO RUIDIAZ DE TAMAYO,PODER
1V12F22R,1,12,22R-23R,24,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F23V,1,12,23V,24,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F24R,1,12,24R-24V,26,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F25R,1,12,25R-25V,26,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F26R,1,12,26R-27V,27,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F28R,1,12,28R,27,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F28V,1,12,28V-29R,29,1,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F29V,1,12,29V,1,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F30R,1,12,30R,1,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F30V,1,12,30V,1,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F31R,1,12,31R,1,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F31V,1,12,31V,1,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F32R,1,12,32R-32V,4,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V1233R,1,12,33R-33V,4,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F34R,1,12,34R-34V,6,12,1580,CACERES,LOPE ORTIZ DE POVES,PODER
1V12F36R,1,12,36R,4,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F36V,1,12,36V-37R,6,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F37V,1,12,37V-38R,8,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F38V,1,12,38V,8,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F39R,1,12,39R-39V,10,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,CONCIERTO
1V12F40R,1,12,40R,10,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F40V,1,12,40V,10,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F41R,1,12,41R,10,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F41V,1,12,41V,10,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F42R,1,12,42R,10,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F42V,1,12,42V,14,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F43R,1,12,43R,14,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F43V,1,12,43V,15,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F44R,1,12,44R,15,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F44V,1,12,44V,16,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F45R,1,12,45R-45V,19,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F46R,1,12,46R-46V,19,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F47R,1,12,47R,21,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F47V,1,12,47V,21,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F48R,1,12,48R,20,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F48V,1,12,48V,20,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F49R,1,12,49R-49V,23,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F50R,1,12,50R,24,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F50V,1,12,50V,25,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F51R,1,12,51R,27,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F51V,1,12,51V,28,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,OBLIGACION
1V12F52R,1,12,52R,28,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F53R,1,12,53R,2,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F53V,1,12,53V,3,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F54R,1,12,54R,3,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F54V,1,12,54V,3,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F55R,1,12,55R,6,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F55V,1,12,55V,27,2,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F56R,1,12,56R-56V,6,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,DONACION
1V12F57R,1,12,57R-57V,8,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
1V12F58R,1,12,58R-58V,8,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ARRENDAMIENTO
1V12F59R,1,12,59R-59V,9,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,VENTA
1V12F60R,1,12,60R,11,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,ASIENTO
1V12F60V,1,12,60V,11,3,1581,SANTA FE,LUIS LOPEZ CARVAJAL,PODER
